File	Speaker	Gender	DateOfBirth	DateOfRecording	Participants	WordCount	SocioEconomicStatus	Locutor	Visit	OriginalAge	Age	SituationType	AgeCategory
HV1/BR/rosbr1	FAT	male	1985	1989	2	2641	lower	PrimaryCaregiver	HV1	NA	4	Book reading	4
HV1/BR/rosbr1	INV	NA	1985	1989	2	12	lower	Other	HV1	NA	4	Book reading	4
HV1/BR/sarbr1	CHI	female	1985	1989	3	205	NA	Child	HV1	3;09.30	3.78	Book reading	3
HV1/BR/sarbr1	MOT	female	1985	1989	3	487	NA	PrimaryCaregiver	HV1	NA	3.78	Book reading	3
HV1/BR/sarbr1	INV1	NA	1985	1989	3	39	NA	Other	HV1	NA	3.78	Book reading	3
HV1/BR/sarbr1	INV2	NA	1985	1989	3	19	NA	Other	HV1	NA	3.78	Book reading	3
HV1/BR/seabr1	CHI	male	1984	1988	4	77	lower	Child	HV1	3;10.14	3.85	Book reading	3
HV1/BR/seabr1	MOT	female	1984	1988	4	475	lower	PrimaryCaregiver	HV1	NA	3.85	Book reading	3
HV1/BR/seabr1	GRF	NA	1984	1988	4	7	lower	Other	HV1	NA	3.85	Book reading	3
HV1/BR/seabr1	SIS	female	1984	1988	4	2	lower	Peer	HV1	NA	3.85	Book reading	3
HV1/BR/seabr1	INV	NA	1984	1988	4	70	lower	Other	HV1	NA	3.85	Book reading	3
HV1/BR/shlbr1	CHI	female	1984	1988	3	89	lower	Child	HV1	3;9.17	3.76	Book reading	3
HV1/BR/shlbr1	MOT	female	1984	1988	3	671	lower	PrimaryCaregiver	HV1	NA	3.76	Book reading	3
HV1/BR/shlbr1	SIS	female	1984	1988	3	1	lower	Peer	HV1	NA	3.76	Book reading	3
HV1/BR/shlbr1	INV	NA	1984	1988	3	1	lower	Other	HV1	NA	3.76	Book reading	3
HV1/BR/shobr1	CHI	female	1984	1988	3	47	lower	Child	HV1	3;06.29	3.52	Book reading	3
HV1/BR/shobr1	MOT	female	1984	1988	3	1243	lower	PrimaryCaregiver	HV1	NA	3.52	Book reading	3
HV1/BR/shobr1	INV1	NA	1984	1988	3	14	lower	Other	HV1	NA	3.52	Book reading	3
HV1/BR/shobr1	INV2	NA	1984	1988	3	33	lower	Other	HV1	NA	3.52	Book reading	3
HV1/BR/sopbr1	CHI	female	1985	1989	2	9	lower	Child	HV1	4;0.15	4.01	Book reading	4
HV1/BR/sopbr1	MOT	female	1985	1989	2	400	lower	PrimaryCaregiver	HV1	NA	4.01	Book reading	4
HV1/BR/sopbr1	INV	NA	1985	1989	2	41	lower	Other	HV1	NA	4.01	Book reading	4
HV1/BR/stnbr1	CHI	male	1984	1988	2	89	lower	Child	HV1	3;9.29	3.77	Book reading	3
HV1/BR/stnbr1	MOT	female	1984	1988	2	1025	lower	PrimaryCaregiver	HV1	NA	3.77	Book reading	3
HV1/BR/stnbr1	INV	NA	1984	1988	2	7	lower	Other	HV1	NA	3.77	Book reading	3
HV1/BR/susbr1	CHI	female	1985	1989	1	6	lower	Child	HV1	4;1.11	4.09	Book reading	4
HV1/BR/susbr1	MOT	female	1985	1989	1	828	lower	PrimaryCaregiver	HV1	NA	4.09	Book reading	4
HV1/BR/tambr1	CHI	female	1984	1988	4	44	lower	Child	HV1	4;0.07	4.01	Book reading	4
HV1/BR/tambr1	MOT	female	1984	1988	4	1571	lower	PrimaryCaregiver	HV1	NA	4.01	Book reading	4
HV1/BR/tambr1	INV	NA	1984	1988	4	147	lower	Other	HV1	NA	4.01	Book reading	4
HV1/BR/tambr1	BRO	male	1984	1988	4	29	lower	Peer	HV1	NA	4.01	Book reading	4
HV1/BR/tambr1	SIS	female	1984	1988	4	78	lower	Peer	HV1	NA	4.01	Book reading	4
HV1/BR/terbr1	CHI	female	1985	1989	1	78	lower	Child	HV1	4;3.14	4.26	Book reading	4
HV1/BR/terbr1	MOT	female	1985	1989	1	1559	lower	PrimaryCaregiver	HV1	NA	4.26	Book reading	4
HV1/BR/todbr1	CHI	male	1984	1988	4	37	lower	Child	HV1	4;00.00	4	Book reading	4
HV1/BR/todbr1	MOT	female	1984	1988	4	1235	lower	PrimaryCaregiver	HV1	NA	4	Book reading	4
HV1/BR/todbr1	INV1	NA	1984	1988	4	194	lower	Other	HV1	NA	4	Book reading	4
HV1/BR/todbr1	INV2	NA	1984	1988	4	44	lower	Other	HV1	NA	4	Book reading	4
HV1/BR/todbr1	SIS	female	1984	1988	4	4	lower	Peer	HV1	NA	4	Book reading	4
HV1/BR/tombr1	CHI	male	1985	1989	2	549	lower	Child	HV1	4;2.03	4.17	Book reading	4
HV1/BR/tombr1	MOT	female	1985	1989	2	1591	lower	PrimaryCaregiver	HV1	NA	4.17	Book reading	4
HV1/BR/tombr1	INV	NA	1985	1989	2	13	lower	Other	HV1	NA	4.17	Book reading	4
HV1/BR/tribr1	CHI	female	1985	1989	1	208	lower	Child	HV1	4;00.09	4.01	Book reading	4
HV1/BR/tribr1	MOT	female	1985	1989	1	1653	lower	PrimaryCaregiver	HV1	NA	4.01	Book reading	4
HV1/BR/trubr1	CHI	male	1985	1989	4	428	lower	Child	HV1	3;9.30	3.78	Book reading	3
HV1/BR/trubr1	MOT	female	1985	1989	4	2126	lower	PrimaryCaregiver	HV1	NA	3.78	Book reading	3
HV1/BR/trubr1	SIS	female	1985	1989	4	61	lower	Peer	HV1	NA	3.78	Book reading	3
HV1/BR/trubr1	EX1	NA	1985	1989	4	13	lower	Other	HV1	NA	3.78	Book reading	3
HV1/BR/trubr1	EX2	NA	1985	1989	4	9	lower	Other	HV1	NA	3.78	Book reading	3
HV1/BR/vicbr1	CHI	female	1985	1989	3	63	lower	Child	HV1	3;11.21	3.93	Book reading	3
HV1/BR/vicbr1	MOT	female	1985	1989	3	1974	lower	PrimaryCaregiver	HV1	NA	3.93	Book reading	3
HV1/BR/vicbr1	SIS	female	1985	1989	3	22	lower	Peer	HV1	NA	3.93	Book reading	3
HV1/BR/vicbr1	INV	NA	1985	1989	3	8	lower	Other	HV1	NA	3.93	Book reading	3
HV1/BR/zanbr1	CHI	male	1985	1989	2	81	lower	Child	HV1	3;09.25	3.77	Book reading	3
HV1/BR/zanbr1	MOT	female	1985	1989	2	262	lower	PrimaryCaregiver	HV1	NA	3.77	Book reading	3
HV1/BR/zanbr1	SIS	female	1985	1989	2	3	lower	Peer	HV1	NA	3.77	Book reading	3
HV1/BR/zenbr1	CHI	female	1984	1988	2	135	lower	Child	HV1	3;9.28	3.77	Book reading	3
HV1/BR/zenbr1	MOT	female	1984	1988	2	1069	lower	PrimaryCaregiver	HV1	NA	3.77	Book reading	3
HV1/BR/zenbr1	INV	NA	1984	1988	2	11	lower	Other	HV1	NA	3.77	Book reading	3
HV1/ER/aceer1	CHI	female	1984	1988	2	3	lower	Child	HV1	3;7.08	3.59	Elicited report	3
HV1/ER/aceer1	MOT	female	1984	1988	2	86	lower	PrimaryCaregiver	HV1	NA	3.59	Elicited report	3
HV1/ER/aceer1	EX1	NA	1984	1988	2	5	lower	Other	HV1	NA	3.59	Elicited report	3
HV1/ER/admer1	CHI	male	1985	1989	2	140	NA	Child	HV1	4;1.09	4.09	Elicited report	4
HV1/ER/admer1	MOT	female	1985	1989	2	249	NA	PrimaryCaregiver	HV1	NA	4.09	Elicited report	4
HV1/ER/admer1	UNC	male	1985	1989	2	52	NA	Other	HV1	NA	4.09	Elicited report	4
HV1/ER/aimer1	CHI	female	1984	1988	2	74	lower	Child	HV1	3;10.16	3.85	Elicited report	3
HV1/ER/aimer1	MOT	female	1984	1988	2	77	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/aimer1	BRO	male	1984	1988	2	5	lower	Peer	HV1	NA	3.85	Elicited report	3
HV1/ER/alier1	CHI	female	1985	1989	2	72	lower	Child	HV1	4;08.20	4.68	Elicited report	4
HV1/ER/alier1	MOT	female	1985	1989	2	161	lower	PrimaryCaregiver	HV1	NA	4.68	Elicited report	4
HV1/ER/alier1	EX1	NA	1985	1989	2	1	lower	Other	HV1	NA	4.68	Elicited report	4
HV1/ER/aller1	CHI	female	1984	1988	2	31	lower	Child	HV1	3;7.05	3.59	Elicited report	3
HV1/ER/aller1	MOT	female	1984	1988	2	37	lower	PrimaryCaregiver	HV1	NA	3.59	Elicited report	3
HV1/ER/aller1	GMA	female	1984	1988	2	8	lower	Other	HV1	NA	3.59	Elicited report	3
HV1/ER/anaer1	CHI	female	1984	1988	1	44	lower	Child	HV1	4;2.09	4.17	Elicited report	4
HV1/ER/anaer1	MOT	female	1984	1988	1	115	lower	PrimaryCaregiver	HV1	NA	4.17	Elicited report	4
HV1/ER/anner1	CHI	female	1985	1989	1	43	lower	Child	HV1	4;2.14	4.18	Elicited report	4
HV1/ER/anner1	MOT	female	1985	1989	1	103	lower	PrimaryCaregiver	HV1	NA	4.18	Elicited report	4
HV1/ER/aprer1	CHI	female	1985	1989	2	1	lower	Child	HV1	3;7.26	3.6	Elicited report	3
HV1/ER/aprer1	MOT	female	1985	1989	2	114	lower	PrimaryCaregiver	HV1	NA	3.6	Elicited report	3
HV1/ER/aprer1	EX1	NA	1985	1989	2	8	lower	Other	HV1	NA	3.6	Elicited report	3
HV1/ER/arler1	CHI	male	1985	1989	3	26	lower	Child	HV1	4;11.23	4.94	Elicited report	4
HV1/ER/arler1	MOT	female	1985	1989	3	199	lower	PrimaryCaregiver	HV1	NA	4.94	Elicited report	4
HV1/ER/arler1	EX1	NA	1985	1989	3	22	lower	Other	HV1	NA	4.94	Elicited report	4
HV1/ER/arler1	EX2	NA	1985	1989	3	5	lower	Other	HV1	NA	4.94	Elicited report	4
HV1/ER/aster1	CHI	female	1984	1988	2	182	lower	Child	HV1	3;09.16	3.76	Elicited report	3
HV1/ER/aster1	MOT	female	1984	1988	2	216	lower	PrimaryCaregiver	HV1	NA	3.76	Elicited report	3
HV1/ER/aster1	EX1	NA	1984	1988	2	5	lower	Other	HV1	NA	3.76	Elicited report	3
HV1/ER/bober1	CHI	NA	1985	1989	1	72	lower	Child	HV1	4;3.05	4.25	Elicited report	4
HV1/ER/bober1	MOT	female	1985	1989	1	77	lower	PrimaryCaregiver	HV1	NA	4.25	Elicited report	4
HV1/ER/braer1	CHI	male	1984	1988	2	88	lower	Child	HV1	3;7.20	3.6	Elicited report	3
HV1/ER/braer1	MOT	female	1984	1988	2	92	lower	PrimaryCaregiver	HV1	NA	3.6	Elicited report	3
HV1/ER/braer1	INV	NA	1984	1988	2	52	lower	Other	HV1	NA	3.6	Elicited report	3
HV1/ER/brier1	CHI	male	1984	1988	1	28	lower	Child	HV1	3;8.25	3.69	Elicited report	3
HV1/ER/brier1	MOT	female	1984	1988	1	119	lower	PrimaryCaregiver	HV1	NA	3.69	Elicited report	3
HV1/ER/brner1	CHI	female	1985	1989	2	40	lower	Child	HV1	4;2.01	4.17	Elicited report	4
HV1/ER/brner1	MOT	female	1985	1989	2	246	lower	PrimaryCaregiver	HV1	NA	4.17	Elicited report	4
HV1/ER/brner1	INV	NA	1985	1989	2	1	lower	Other	HV1	NA	4.17	Elicited report	4
HV1/ER/brter1	CHI	female	1985	1989	1	62	lower	Child	HV1	3;8.01	3.67	Elicited report	3
HV1/ER/brter1	MOT	female	1985	1989	1	138	lower	PrimaryCaregiver	HV1	NA	3.67	Elicited report	3
HV1/ER/caser1	CHI	male	1984	1988	2	91	lower	Child	HV1	4;1.12	4.09	Elicited report	4
HV1/ER/caser1	MOT	female	1984	1988	2	259	lower	PrimaryCaregiver	HV1	NA	4.09	Elicited report	4
HV1/ER/caser1	INV	NA	1984	1988	2	21	lower	Other	HV1	NA	4.09	Elicited report	4
HV1/ER/cater1	CHI	female	1985	1989	2	28	lower	Child	HV1	3;11.25	3.94	Elicited report	3
HV1/ER/cater1	MOT	female	1985	1989	2	100	lower	PrimaryCaregiver	HV1	NA	3.94	Elicited report	3
HV1/ER/cater1	BRO	male	1985	1989	2	1	lower	Peer	HV1	NA	3.94	Elicited report	3
HV1/ER/chaer1	CHI	male	1984	1988	1	54	lower	Child	HV1	3;10.19	3.85	Elicited report	3
HV1/ER/chaer1	MOT	female	1984	1988	1	68	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/claer1	CHI	female	1984	1988	3	44	lower	Child	HV1	3;09.26	3.77	Elicited report	3
HV1/ER/claer1	MOT	female	1984	1988	3	130	lower	PrimaryCaregiver	HV1	NA	3.77	Elicited report	3
HV1/ER/claer1	EX1	NA	1984	1988	3	6	lower	Other	HV1	NA	3.77	Elicited report	3
HV1/ER/claer1	EX2	NA	1984	1988	3	1	lower	Other	HV1	NA	3.77	Elicited report	3
HV1/ER/coner1	CHI	male	1984	1988	2	2	lower	Child	HV1	4;3.13	4.26	Elicited report	4
HV1/ER/coner1	MOT	female	1984	1988	2	101	lower	PrimaryCaregiver	HV1	NA	4.26	Elicited report	4
HV1/ER/coner1	EX1	NA	1984	1988	2	20	lower	Other	HV1	NA	4.26	Elicited report	4
HV1/ER/ctrer1	CHI	male	1984	1988	2	18	lower	Child	HV1	3;10.19	3.85	Elicited report	3
HV1/ER/ctrer1	MOT	female	1984	1988	2	158	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/ctrer1	EX1	NA	1984	1988	2	14	lower	Other	HV1	NA	3.85	Elicited report	3
HV1/ER/daver1	CHI	male	1984	1988	3	250	lower	Child	HV1	4;0.19	4.02	Elicited report	4
HV1/ER/daver1	MOT	female	1984	1988	3	334	lower	PrimaryCaregiver	HV1	NA	4.02	Elicited report	4
HV1/ER/daver1	EX1	NA	1984	1988	3	3	lower	Other	HV1	NA	4.02	Elicited report	4
HV1/ER/daver1	EX2	NA	1984	1988	3	16	lower	Other	HV1	NA	4.02	Elicited report	4
HV1/ER/deaer1	CHI	male			2	46	NA	Child	HV1	3;10.30	3.86	Elicited report	3
HV1/ER/deaer1	MOT	female			2	353	NA	PrimaryCaregiver	HV1	NA	3.86	Elicited report	3
HV1/ER/dever1	CHI	male	1985	1989	1	17	NA	Child	HV1	3;8.04	3.67	Elicited report	3
HV1/ER/dever1	MOT	female	1985	1989	1	86	NA	PrimaryCaregiver	HV1	NA	3.67	Elicited report	3
HV1/ER/diaer1	CHI	female	1984	1988	2	107	lower	Child	HV1	3;10.14	3.85	Elicited report	3
HV1/ER/diaer1	MOT	female	1984	1988	2	230	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/diaer1	EX1	NA	1984	1988	2	6	lower	Other	HV1	NA	3.85	Elicited report	3
HV1/ER/doner1	CHI	male	1984	1988	2	93	lower	Child	HV1	3;9.09	3.76	Elicited report	3
HV1/ER/doner1	MOT	female	1984	1988	2	211	lower	PrimaryCaregiver	HV1	NA	3.76	Elicited report	3
HV1/ER/doner1	EX1	NA	1984	1988	2	1	lower	Other	HV1	NA	3.76	Elicited report	3
HV1/ER/emier1	CHI	female	1984	1988	3	64	lower	Child	HV1	3;07.23	3.6	Elicited report	3
HV1/ER/emier1	MOT	female	1984	1988	3	215	lower	PrimaryCaregiver	HV1	NA	3.6	Elicited report	3
HV1/ER/emier1	SIS	female	1984	1988	3	2	lower	Peer	HV1	NA	3.6	Elicited report	3
HV1/ER/emier1	EX2	NA	1984	1988	3	8	lower	Other	HV1	NA	3.6	Elicited report	3
HV1/ER/ether1	CHI	male	1984	1988	3	89	lower	Child	HV1	3;09.14	3.76	Elicited report	3
HV1/ER/ether1	MOT	female	1984	1988	3	130	lower	PrimaryCaregiver	HV1	NA	3.76	Elicited report	3
HV1/ER/ether1	FAT	male	1984	1988	3	9	lower	PrimaryCaregiver	HV1	NA	3.76	Elicited report	3
HV1/ER/ether1	BRO	male	1984	1988	3	1	lower	Peer	HV1	NA	3.76	Elicited report	3
HV1/ER/fraer1	CHI	female	1985	1989	3	43	lower	Child	HV1	3;7.06	3.59	Elicited report	3
HV1/ER/fraer1	MOT	female	1985	1989	3	94	lower	PrimaryCaregiver	HV1	NA	3.59	Elicited report	3
HV1/ER/fraer1	BRO	male	1985	1989	3	3	lower	Peer	HV1	NA	3.59	Elicited report	3
HV1/ER/fraer1	EX1	NA	1985	1989	3	3	lower	Other	HV1	NA	3.59	Elicited report	3
HV1/ER/geoer1	CHI	male	1985	1989	1	102	lower	Child	HV1	3;08.28	3.69	Elicited report	3
HV1/ER/geoer1	MOT	female	1985	1989	1	245	lower	PrimaryCaregiver	HV1	NA	3.69	Elicited report	3
HV1/ER/giler1	CHI	male	1984	1988	1	91	lower	Child	HV1	3;10.00	3.83	Elicited report	3
HV1/ER/giler1	MOT	female	1984	1988	1	88	lower	PrimaryCaregiver	HV1	NA	3.83	Elicited report	3
HV1/ER/greer1	CHI	male	1985	1989	1	77	lower	Child	HV1	3;08.19	3.68	Elicited report	3
HV1/ER/greer1	MOT	female	1985	1989	1	187	lower	PrimaryCaregiver	HV1	NA	3.68	Elicited report	3
HV1/ER/guyer1	CHI	male	1985	1989	2	49	lower	Child	HV1	4;11.09	4.92	Elicited report	4
HV1/ER/guyer1	MOT	female	1985	1989	2	96	lower	PrimaryCaregiver	HV1	NA	4.92	Elicited report	4
HV1/ER/guyer1	INV	NA	1985	1989	2	1	lower	Other	HV1	NA	4.92	Elicited report	4
HV1/ER/jamer1	CHI	male	1985	1989	2	28	lower	Child	HV1	4;0.02	4	Elicited report	4
HV1/ER/jamer1	MOT	female	1985	1989	2	34	lower	PrimaryCaregiver	HV1	NA	4	Elicited report	4
HV1/ER/jamer1	EX1	NA	1985	1989	2	11	lower	Other	HV1	NA	4	Elicited report	4
HV1/ER/jaser1	CHI	male	1985	1989	1	4	lower	Child	HV1	3;10.24	3.85	Elicited report	3
HV1/ER/jaser1	MOT	female	1985	1989	1	13	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/jeaer1	CHI	female	1985	1989	1	87	lower	Child	HV1	4;0.17	4.01	Elicited report	4
HV1/ER/jeaer1	MOT	female	1985	1989	1	139	lower	PrimaryCaregiver	HV1	NA	4.01	Elicited report	4
HV1/ER/jeber1	CHI	male	1985	1989	1	86	lower	Child	HV1	3;6.18	3.52	Elicited report	3
HV1/ER/jeber1	MOT	female	1985	1989	1	64	lower	PrimaryCaregiver	HV1	NA	3.52	Elicited report	3
HV1/ER/jeber2	CHI	male	1985	1990	2	126	lower	Child	HV1	4;8.29	4.69	Elicited report	4
HV1/ER/jeber2	MOT	female	1985	1990	2	130	lower	PrimaryCaregiver	HV1	NA	4.69	Elicited report	4
HV1/ER/jeber2	EX1	NA	1985	1990	2	11	lower	Other	HV1	NA	4.69	Elicited report	4
HV1/ER/jener1	CHI	female		1989	3	148	lower	Child	HV1	4;03.09	4.26	Elicited report	4
HV1/ER/jener1	MOT	female		1989	3	384	lower	PrimaryCaregiver	HV1	NA	4.26	Elicited report	4
HV1/ER/jener1	EX1	NA		1989	3	49	lower	Other	HV1	NA	4.26	Elicited report	4
HV1/ER/jener1	EX2	NA		1989	3	33	lower	Other	HV1	NA	4.26	Elicited report	4
HV1/ER/jerer1	CHI	male	1985	1989	2	82	lower	Child	HV1	4;0.25	4.02	Elicited report	4
HV1/ER/jerer1	MOT	female	1985	1989	2	296	lower	PrimaryCaregiver	HV1	NA	4.02	Elicited report	4
HV1/ER/jerer1	EX1	NA	1985	1989	2	20	lower	Other	HV1	NA	4.02	Elicited report	4
HV1/ER/jeser1	CHI	female	1985	1989	2	224	lower	Child	HV1	3;7.01	3.58	Elicited report	3
HV1/ER/jeser1	MOT	female	1985	1989	2	361	lower	PrimaryCaregiver	HV1	NA	3.58	Elicited report	3
HV1/ER/jeser1	INV	NA	1985	1989	2	1	lower	Other	HV1	NA	3.58	Elicited report	3
HV1/ER/joeer1	CHI	male	1984	1988	2	52	lower	Child	HV1	4;3.13	4.26	Elicited report	4
HV1/ER/joeer1	MOT	female	1984	1988	2	264	lower	PrimaryCaregiver	HV1	NA	4.26	Elicited report	4
HV1/ER/joeer1	INV1	NA	1984	1988	2	15	lower	Other	HV1	NA	4.26	Elicited report	4
HV1/ER/joyer1	CHI	female	1984	1989	3	136	lower	Child	HV1	4;0.07	4.01	Elicited report	4
HV1/ER/joyer1	MOT	female	1984	1989	3	112	lower	PrimaryCaregiver	HV1	NA	4.01	Elicited report	4
HV1/ER/joyer1	SIS	female	1984	1989	3	40	lower	Peer	HV1	NA	4.01	Elicited report	4
HV1/ER/joyer1	INV	NA	1984	1989	3	9	lower	Other	HV1	NA	4.01	Elicited report	4
HV1/ER/juser1	CHI	male	1984	1988	1	138	lower	Child	HV1	3;09.22	3.77	Elicited report	3
HV1/ER/juser1	MOT	female	1984	1988	1	69	lower	PrimaryCaregiver	HV1	NA	3.77	Elicited report	3
HV1/ER/karer1	CHI	female	1984	1988	3	108	lower	Child	HV1	3;09.03	3.75	Elicited report	3
HV1/ER/karer1	MOT	female	1984	1988	3	552	lower	PrimaryCaregiver	HV1	NA	3.75	Elicited report	3
HV1/ER/karer1	SIS	female	1984	1988	3	79	lower	Peer	HV1	NA	3.75	Elicited report	3
HV1/ER/karer1	INV	NA	1984	1988	3	31	lower	Other	HV1	NA	3.75	Elicited report	3
HV1/ER/kever1	CHI	male	1984	1988	1	37	lower	Child	HV1	3;09.27	3.77	Elicited report	3
HV1/ER/kever1	MOT	female	1984	1988	1	195	lower	PrimaryCaregiver	HV1	NA	3.77	Elicited report	3
HV1/ER/kurer1	CHI	male	1984	1988	3	162	lower	Child	HV1	3;11.27	3.94	Elicited report	3
HV1/ER/kurer1	MOT	female	1984	1988	3	160	lower	PrimaryCaregiver	HV1	NA	3.94	Elicited report	3
HV1/ER/kurer1	INV1	NA	1984	1988	3	175	lower	Other	HV1	NA	3.94	Elicited report	3
HV1/ER/kurer1	INV2	NA	1984	1988	3	3	lower	Other	HV1	NA	3.94	Elicited report	3
HV1/ER/marer1	CHI	female	1985	1989	3	107	lower	Child	HV1	4;01.23	4.1	Elicited report	4
HV1/ER/marer1	MOT	female	1985	1989	3	301	lower	PrimaryCaregiver	HV1	NA	4.1	Elicited report	4
HV1/ER/marer1	INV	NA	1985	1989	3	2	lower	Other	HV1	NA	4.1	Elicited report	4
HV1/ER/marer1	SIS	female	1985	1989	3	3	lower	Peer	HV1	NA	4.1	Elicited report	4
HV1/ER/mayer1	CHI	female	1985	1988	2	175	NA	Child	HV1	3;10.26	3.86	Elicited report	3
HV1/ER/mayer1	MOT	female	1985	1988	2	406	NA	PrimaryCaregiver	HV1	NA	3.86	Elicited report	3
HV1/ER/mayer1	INV	NA	1985	1988	2	9	NA	Other	HV1	NA	3.86	Elicited report	3
HV1/ER/meger1	CHI	female	1984	1988	2	81	lower	Child	HV1	4;00.29	4.02	Elicited report	4
HV1/ER/meger1	MOT	female	1984	1988	2	227	lower	PrimaryCaregiver	HV1	NA	4.02	Elicited report	4
HV1/ER/meger1	INV	NA	1984	1988	2	10	lower	Other	HV1	NA	4.02	Elicited report	4
HV1/ER/meler1	CHI	female	1985	1989	2	75	lower	Child	HV1	4;0.08	4.01	Elicited report	4
HV1/ER/meler1	MOT	female	1985	1989	2	279	lower	PrimaryCaregiver	HV1	NA	4.01	Elicited report	4
HV1/ER/meler1	INV	NA	1985	1989	2	2	lower	Other	HV1	NA	4.01	Elicited report	4
HV1/ER/miaer1	CHI	female	1985	1989	1	95	lower	Child	HV1	4;00.22	4.02	Elicited report	4
HV1/ER/miaer1	MOT	female	1985	1989	1	177	lower	PrimaryCaregiver	HV1	NA	4.02	Elicited report	4
HV1/ER/miter1	CHI	male	1984	1988	1	23	lower	Child	HV1	3;11.17	3.93	Elicited report	3
HV1/ER/miter1	MOT	female	1984	1988	1	86	lower	PrimaryCaregiver	HV1	NA	3.93	Elicited report	3
HV1/ER/moner1	CHI	female	1985	1989	4	30	lower	Child	HV1	4;1.01	4.08	Elicited report	4
HV1/ER/moner1	MOT	female	1985	1989	4	108	lower	PrimaryCaregiver	HV1	NA	4.08	Elicited report	4
HV1/ER/moner1	INV1	NA	1985	1989	4	87	lower	Other	HV1	NA	4.08	Elicited report	4
HV1/ER/moner1	INV2	NA	1985	1989	4	12	lower	Other	HV1	NA	4.08	Elicited report	4
HV1/ER/moner1	SIS	female	1985	1989	4	1	lower	Peer	HV1	NA	4.08	Elicited report	4
HV1/ER/morer1	CHI	male	1985	1989	1	13	lower	Child	HV1	4;11.08	4.92	Elicited report	4
HV1/ER/morer1	MOT	female	1985	1989	1	94	lower	PrimaryCaregiver	HV1	NA	4.92	Elicited report	4
HV1/ER/mrker1	CHI	male	1984	1988	2	42	lower	Child	HV1	3;10.16	3.85	Elicited report	3
HV1/ER/mrker1	MOT	female	1984	1988	2	84	lower	PrimaryCaregiver	HV1	NA	3.85	Elicited report	3
HV1/ER/mrker1	INV	NA	1984	1988	2	8	lower	Other	HV1	NA	3.85	Elicited report	3
HV1/ER/neder1	CHI	male	1985	1989	3	80	lower	Child	HV1	4;11.01	4.92	Elicited report	4
HV1/ER/neder1	MOT	female	1985	1989	3	104	lower	PrimaryCaregiver	HV1	NA	4.92	Elicited report	4
HV1/ER/neder1	SIS	female	1985	1989	3	9	lower	Peer	HV1	NA	4.92	Elicited report	4
HV1/ER/neder1	AUN	female	1985	1989	3	9	lower	Other	HV1	NA	4.92	Elicited report	4
HV1/ER/nicer1	CHI	female	1984	1988	3	97	lower	Child	HV1	3;8.21	3.68	Elicited report	3
HV1/ER/nicer1	MOT	female	1984	1988	3	121	lower	PrimaryCaregiver	HV1	NA	3.68	Elicited report	3
HV1/ER/nicer1	INV1	NA	1984	1988	3	5	lower	Other	HV1	NA	3.68	Elicited report	3
HV1/ER/nicer1	INV2	NA	1984	1988	3	2	lower	Other	HV1	NA	3.68	Elicited report	3
HV1/ER/pauer1	CHI	male	1984	1988	1	77	lower	Child	HV1	3;11.12	3.93	Elicited report	3
HV1/ER/pauer1	MOT	female	1984	1988	1	194	lower	PrimaryCaregiver	HV1	NA	3.93	Elicited report	3
HV1/ER/peter1	CHI	male	1984	1988	2	58	lower	Child	HV1	3;8.22	3.69	Elicited report	3
HV1/ER/peter1	MOT	female	1984	1988	2	310	lower	PrimaryCaregiver	HV1	NA	3.69	Elicited report	3
HV1/ER/peter1	INV	NA	1984	1988	2	2	lower	Other	HV1	NA	3.69	Elicited report	3
HV1/ER/raser1	CHI	female	1984	1989	1	61	lower	Child	HV1	5;0.08	5.01	Elicited report	5
HV1/ER/raser1	MOT	female	1984	1989	1	64	lower	PrimaryCaregiver	HV1	NA	5.01	Elicited report	5
HV1/ER/rauer1	CHI	male	1985	1989	1	73	lower	Child	HV1	3;9.15	3.76	Elicited report	3
HV1/ER/rauer1	MOT	female	1985	1989	1	220	lower	PrimaryCaregiver	HV1	NA	3.76	Elicited report	3
HV1/ER/remer1	CHI	male	1984	1988	2	47	lower	Child	HV1	3;11.29	3.94	Elicited report	3
HV1/ER/remer1	MOT	female	1984	1988	2	275	lower	PrimaryCaregiver	HV1	NA	3.94	Elicited report	3
HV1/ER/remer1	INV	NA	1984	1988	2	18	lower	Other	HV1	NA	3.94	Elicited report	3
HV1/ER/riler1	CHI	female	1985	1989	3	50	lower	Child	HV1	4;0.29	4.02	Elicited report	4
HV1/ER/riler1	MOT	female	1985	1989	3	263	lower	PrimaryCaregiver	HV1	NA	4.02	Elicited report	4
HV1/ER/riler1	INV2	NA	1985	1989	3	1	lower	Other	HV1	NA	4.02	Elicited report	4
HV1/ER/riler1	BRO	male	1985	1989	3	15	lower	Peer	HV1	NA	4.02	Elicited report	4
HV1/ER/rocer1	CHI	female	1984	1988	3	217	lower	Child	HV1	4;04.14	4.34	Elicited report	4
HV1/ER/rocer1	MOT	female	1984	1988	3	247	lower	PrimaryCaregiver	HV1	NA	4.34	Elicited report	4
